videoViewCount,videoLikeCount,favoriteCount,commentCount,videoPublishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,0,channel_title,channelViewCount,channelSubscriberCount,country
50221,2245,0,217,2021-09-10 16:45:13,UCkyBtxQh0H5yOU5RjtHNr-w,Ihela by Vania Ice (Official video),"Stream & Download Ihela: https://bfan.link/ihela

Vania Ice's 'Ihela' out now: https://youtu.be/YCDwFKlS3yc

Written by Vania Ice 
Song Produced By Amir Pro
Video Directed by Landry SB under Grand Pictures
Dressed by Kimora 
Dancers : D.M Team
Location: Burundi - (Bujumbura, kiriri &Buyenzi)
Enjoy The Vibe!
Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910/?ref=pages_you_manage
#vania_ice #burundi #ihela","{'default': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['Vania Ice', 'Ihela', 'mwaro', 'amahera', 'Official video', 'amapiano', 'burundi music', 'burundi songs', 'new hit burundi', 'hit songs 2021']",22,none,"{'title': 'Ihela by Vania Ice (Official video)', 'description': ""Stream & Download Ihela: https://bfan.link/ihela\n\nVania Ice's 'Ihela' out now: https://youtu.be/YCDwFKlS3yc\n\nWritten by Vania Ice \nSong Produced By Amir Pro\nVideo Directed by Landry SB under Grand Pictures\nDressed by Kimora \nDancers : D.M Team\nLocation: Burundi - (Bujumbura, kiriri &Buyenzi)\nEnjoy The Vibe!\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910/?ref=pages_you_manage\n#vania_ice #burundi #ihela""}",,,22,Vania Ice,419293,12900,TZ
50221,2245,0,217,2021-09-10 16:45:13,UCkyBtxQh0H5yOU5RjtHNr-w,Ihela by Vania Ice (Official video),"Stream & Download Ihela: https://bfan.link/ihela

Vania Ice's 'Ihela' out now: https://youtu.be/YCDwFKlS3yc

Written by Vania Ice 
Song Produced By Amir Pro
Video Directed by Landry SB under Grand Pictures
Dressed by Kimora 
Dancers : D.M Team
Location: Burundi - (Bujumbura, kiriri &Buyenzi)
Enjoy The Vibe!
Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910/?ref=pages_you_manage
#vania_ice #burundi #ihela","{'default': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/YCDwFKlS3yc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['Vania Ice', 'Ihela', 'mwaro', 'amahera', 'Official video', 'amapiano', 'burundi music', 'burundi songs', 'new hit burundi', 'hit songs 2021']",22,none,"{'title': 'Ihela by Vania Ice (Official video)', 'description': ""Stream & Download Ihela: https://bfan.link/ihela\n\nVania Ice's 'Ihela' out now: https://youtu.be/YCDwFKlS3yc\n\nWritten by Vania Ice \nSong Produced By Amir Pro\nVideo Directed by Landry SB under Grand Pictures\nDressed by Kimora \nDancers : D.M Team\nLocation: Burundi - (Bujumbura, kiriri &Buyenzi)\nEnjoy The Vibe!\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910/?ref=pages_you_manage\n#vania_ice #burundi #ihela""}",,,22,Vania Ice,419293,12900,TZ
71813,2694,0,274,2022-05-19 15:57:26,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - Contigo (Official video),"#Vania #Ice #Contigo
Stream Contigo: https://bfan.link/contigo-2

Produced by I.K. Clement
Directed by Landry Sb

Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910","{'default': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['#summertime', '#latina', 'vania ice', 'kina music', 'contigo', 'new song rwanda', 'indirimbo nyarwanda', 'latino songs', 'amor', 'kigali music 2022', 'summertime', 'indirimbo', 'official video music']",10,none,"{'title': 'Vania Ice - Contigo (Official video)', 'description': '#Vania #Ice #Contigo\nStream Contigo: https://bfan.link/contigo-2\n\nProduced by I.K. Clement\nDirected by Landry Sb\n\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910'}",,,10,Vania Ice,419293,12900,TZ
71813,2694,0,274,2022-05-19 15:57:26,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - Contigo (Official video),"#Vania #Ice #Contigo
Stream Contigo: https://bfan.link/contigo-2

Produced by I.K. Clement
Directed by Landry Sb

Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910","{'default': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ksmmUkDQgvA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['#summertime', '#latina', 'vania ice', 'kina music', 'contigo', 'new song rwanda', 'indirimbo nyarwanda', 'latino songs', 'amor', 'kigali music 2022', 'summertime', 'indirimbo', 'official video music']",10,none,"{'title': 'Vania Ice - Contigo (Official video)', 'description': '#Vania #Ice #Contigo\nStream Contigo: https://bfan.link/contigo-2\n\nProduced by I.K. Clement\nDirected by Landry Sb\n\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910'}",,,10,Vania Ice,419293,12900,TZ
11197,808,0,73,2021-05-21 16:00:10,UCkyBtxQh0H5yOU5RjtHNr-w,You say - Lauren Daigle ( Cover by : Vania Ice),"Lauren is one of my favorites artists!! It is such an honor to cover her song "" You Say"". 
Leave a comment below and a song that you want me to cover next.
#laurendaigle #yousay #praise #worship #praiseandworship #Burundi #dream #love #Jesus #God #HolySpirit #passion #cover #coverartist #coversongs #EastAfrican #singing #worshipartist #artist #singing #music #musician","{'default': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/hqdefault.jpg', 'width': 480, 'height': 360}}",Vania Ice,,10,none,"{'title': 'You say - Lauren Daigle ( Cover by : Vania Ice)', 'description': 'Lauren is one of my favorites artists!! It is such an honor to cover her song "" You Say"". \nLeave a comment below and a song that you want me to cover next.\n#laurendaigle #yousay #praise #worship #praiseandworship #Burundi #dream #love #Jesus #God #HolySpirit #passion #cover #coverartist #coversongs #EastAfrican #singing #worshipartist #artist #singing #music #musician'}",,,10,Vania Ice,419293,12900,TZ
11197,808,0,73,2021-05-21 16:00:10,UCkyBtxQh0H5yOU5RjtHNr-w,You say - Lauren Daigle ( Cover by : Vania Ice),"Lauren is one of my favorites artists!! It is such an honor to cover her song "" You Say"". 
Leave a comment below and a song that you want me to cover next.
#laurendaigle #yousay #praise #worship #praiseandworship #Burundi #dream #love #Jesus #God #HolySpirit #passion #cover #coverartist #coversongs #EastAfrican #singing #worshipartist #artist #singing #music #musician","{'default': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/pKN8tMLJ6NM/hqdefault.jpg', 'width': 480, 'height': 360}}",Vania Ice,,10,none,"{'title': 'You say - Lauren Daigle ( Cover by : Vania Ice)', 'description': 'Lauren is one of my favorites artists!! It is such an honor to cover her song "" You Say"". \nLeave a comment below and a song that you want me to cover next.\n#laurendaigle #yousay #praise #worship #praiseandworship #Burundi #dream #love #Jesus #God #HolySpirit #passion #cover #coverartist #coversongs #EastAfrican #singing #worshipartist #artist #singing #music #musician'}",,,10,Vania Ice,419293,12900,TZ
46534,2334,0,197,2022-06-24 16:48:33,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - FOREVER (Official Lyric Video),"#Vania #Ice #Forever
Stream Forever: https://bfan.link/forever-17

Director: Landry SB
Audio: Prince Kiizi
songwriters: Prince Kiizi & Vania Ice
Dressed by Ucoco Brand


Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910","{'default': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['vanilla ice', 'vania', 'ice', 'forever', 'wedding', 'new song rwanda', 'new song burundi', 'video burundi']",10,none,"{'title': 'Vania Ice - FOREVER (Official Lyric Video)', 'description': '#Vania #Ice #Forever\nStream Forever: https://bfan.link/forever-17\n\nDirector: Landry SB\nAudio: Prince Kiizi\nsongwriters: Prince Kiizi & Vania Ice\nDressed by Ucoco Brand\n\n\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910'}",,,10,Vania Ice,419293,12900,TZ
46534,2334,0,197,2022-06-24 16:48:33,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - FOREVER (Official Lyric Video),"#Vania #Ice #Forever
Stream Forever: https://bfan.link/forever-17

Director: Landry SB
Audio: Prince Kiizi
songwriters: Prince Kiizi & Vania Ice
Dressed by Ucoco Brand


Follow Vania Ice on :
Instagram : https://www.instagram.com/vania_ice/
Facebook : https://www.facebook.com/Vania_Ice-231936208788910","{'default': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QOFonQE-Eo0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,"['vanilla ice', 'vania', 'ice', 'forever', 'wedding', 'new song rwanda', 'new song burundi', 'video burundi']",10,none,"{'title': 'Vania Ice - FOREVER (Official Lyric Video)', 'description': '#Vania #Ice #Forever\nStream Forever: https://bfan.link/forever-17\n\nDirector: Landry SB\nAudio: Prince Kiizi\nsongwriters: Prince Kiizi & Vania Ice\nDressed by Ucoco Brand\n\n\nFollow Vania Ice on :\nInstagram : https://www.instagram.com/vania_ice/\nFacebook : https://www.facebook.com/Vania_Ice-231936208788910'}",,,10,Vania Ice,419293,12900,TZ
65828,3693,0,245,2022-11-25 16:27:23,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - I Dey feat. Kivumbi,"Artist: Vania Ice ft. Kivumbi 
Directed by Meddy Saleh
La Prod music video
Audio by Eagle Naud","{'default': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,,10,none,"{'title': 'Vania Ice - I Dey feat. Kivumbi', 'description': 'Artist: Vania Ice ft. Kivumbi \nDirected by Meddy Saleh\nLa Prod music video\nAudio by Eagle Naud'}",,,10,Vania Ice,419293,12900,TZ
65828,3693,0,245,2022-11-25 16:27:23,UCkyBtxQh0H5yOU5RjtHNr-w,Vania Ice - I Dey feat. Kivumbi,"Artist: Vania Ice ft. Kivumbi 
Directed by Meddy Saleh
La Prod music video
Audio by Eagle Naud","{'default': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RCJoF2qAKJc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Vania Ice,,10,none,"{'title': 'Vania Ice - I Dey feat. Kivumbi', 'description': 'Artist: Vania Ice ft. Kivumbi \nDirected by Meddy Saleh\nLa Prod music video\nAudio by Eagle Naud'}",,,10,Vania Ice,419293,12900,TZ
176312,8077,0,735,2022-06-30 17:24:06,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo & Rappy Boy - Bigi Bigi feat Berry Music(Official music video),"#bigibigi #yooh #papiculo #treyzorappyboy 
.
Stream this music: https://treyzorappyboy.fanlink.to/hBuj
.
Directed by John Elarts
Produced by X Fecta (New Era Music)
Styled by Kay Mars
Casting: Alizee, Joyeux(The Giant), Zameer, Oli Saint, Dj Bullot, Dj Philbyte (Runtown Djs)
Dancers: Andy Breezy, Samamdari, Davido","{'default': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Trey Zo & Rappy Boy,"['trey zo', 'rappy boy', '2022', 'yooh', 'berry music', 'burundian hitsongs']",10,none,"{'title': 'Trey Zo & Rappy Boy - Bigi Bigi feat Berry Music(Official music video)', 'description': '#bigibigi #yooh #papiculo #treyzorappyboy \n.\nStream this music: https://treyzorappyboy.fanlink.to/hBuj\n.\nDirected by John Elarts\nProduced by X Fecta (New Era Music)\nStyled by Kay Mars\nCasting: Alizee, Joyeux(The Giant), Zameer, Oli Saint, Dj Bullot, Dj Philbyte (Runtown Djs)\nDancers: Andy Breezy, Samamdari, Davido'}",,,10,Trey Zo & Rappy Boy,2749919,36800,CA
176312,8077,0,735,2022-06-30 17:24:06,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo & Rappy Boy - Bigi Bigi feat Berry Music(Official music video),"#bigibigi #yooh #papiculo #treyzorappyboy 
.
Stream this music: https://treyzorappyboy.fanlink.to/hBuj
.
Directed by John Elarts
Produced by X Fecta (New Era Music)
Styled by Kay Mars
Casting: Alizee, Joyeux(The Giant), Zameer, Oli Saint, Dj Bullot, Dj Philbyte (Runtown Djs)
Dancers: Andy Breezy, Samamdari, Davido","{'default': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/MK2XHUncH0U/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Trey Zo & Rappy Boy,"['trey zo', 'rappy boy', '2022', 'yooh', 'berry music', 'burundian hitsongs']",10,none,"{'title': 'Trey Zo & Rappy Boy - Bigi Bigi feat Berry Music(Official music video)', 'description': '#bigibigi #yooh #papiculo #treyzorappyboy \n.\nStream this music: https://treyzorappyboy.fanlink.to/hBuj\n.\nDirected by John Elarts\nProduced by X Fecta (New Era Music)\nStyled by Kay Mars\nCasting: Alizee, Joyeux(The Giant), Zameer, Oli Saint, Dj Bullot, Dj Philbyte (Runtown Djs)\nDancers: Andy Breezy, Samamdari, Davido'}",,,10,Trey Zo & Rappy Boy,2749919,36800,CA
728466,12713,0,799,2021-09-04 16:00:16,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo x Rappy Boy Yooh (Official audio&video),"Audio : by X fecta  / New era entertainment
Video : by Landry SB / Grand Pictures
Style : by Kay Mars / Kay Mars Shop 
watches & sunglasses by House of watch 257
Stream #yooh : https://yooh.fanlink.to/hBuP","{'default': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/sddefault.jpg', 'width': 640, 'height': 480}}",Trey Zo & Rappy Boy,['#treyzo #rappyboy #thisisbooroondee'],10,none,"{'title': 'Trey Zo x Rappy Boy Yooh (Official audio&video)', 'description': 'Audio : by X fecta  / New era entertainment\nVideo : by Landry SB / Grand Pictures\nStyle : by Kay Mars / Kay Mars Shop \nwatches & sunglasses by House of watch 257\nStream #yooh : https://yooh.fanlink.to/hBuP'}",,,10,Trey Zo & Rappy Boy,2749919,36800,CA
728466,12713,0,799,2021-09-04 16:00:16,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo x Rappy Boy Yooh (Official audio&video),"Audio : by X fecta  / New era entertainment
Video : by Landry SB / Grand Pictures
Style : by Kay Mars / Kay Mars Shop 
watches & sunglasses by House of watch 257
Stream #yooh : https://yooh.fanlink.to/hBuP","{'default': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/CpWnprH7FU0/sddefault.jpg', 'width': 640, 'height': 480}}",Trey Zo & Rappy Boy,['#treyzo #rappyboy #thisisbooroondee'],10,none,"{'title': 'Trey Zo x Rappy Boy Yooh (Official audio&video)', 'description': 'Audio : by X fecta  / New era entertainment\nVideo : by Landry SB / Grand Pictures\nStyle : by Kay Mars / Kay Mars Shop \nwatches & sunglasses by House of watch 257\nStream #yooh : https://yooh.fanlink.to/hBuP'}",,,10,Trey Zo & Rappy Boy,2749919,36800,CA
249683,9622,0,959,2022-12-15 15:54:25,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo & Rappy Boy - Soba (Official Video),"Streaming link:
https://fanlink.to/ik4g
.
Video by John Elart
Audio by Kolly Da Magic
Styled by Kay Mars, World of Fashion and Rampage Candy
Special thanks to World Beach, Bruno Bula, Université du Burundi, Oscar Fashion,","{'default': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/sddefault.jpg', 'width': 640, 'height': 480}}",Trey Zo & Rappy Boy,"['#dudeclickmadeboom', '#soba', '#eastafrica']",10,none,"{'title': 'Trey Zo & Rappy Boy - Soba (Official Video)', 'description': 'Streaming link:\nhttps://fanlink.to/ik4g\n.\nVideo by John Elart\nAudio by Kolly Da Magic\nStyled by Kay Mars, World of Fashion and Rampage Candy\nSpecial thanks to World Beach, Bruno Bula, Université du Burundi, Oscar Fashion,'}",,en,10,Trey Zo & Rappy Boy,2749919,36800,CA
249683,9622,0,959,2022-12-15 15:54:25,UCMrF7OdgLb18wjk8U-wB5sg,Trey Zo & Rappy Boy - Soba (Official Video),"Streaming link:
https://fanlink.to/ik4g
.
Video by John Elart
Audio by Kolly Da Magic
Styled by Kay Mars, World of Fashion and Rampage Candy
Special thanks to World Beach, Bruno Bula, Université du Burundi, Oscar Fashion,","{'default': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/y7zp3ZR5USc/sddefault.jpg', 'width': 640, 'height': 480}}",Trey Zo & Rappy Boy,"['#dudeclickmadeboom', '#soba', '#eastafrica']",10,none,"{'title': 'Trey Zo & Rappy Boy - Soba (Official Video)', 'description': 'Streaming link:\nhttps://fanlink.to/ik4g\n.\nVideo by John Elart\nAudio by Kolly Da Magic\nStyled by Kay Mars, World of Fashion and Rampage Candy\nSpecial thanks to World Beach, Bruno Bula, Université du Burundi, Oscar Fashion,'}",,en,10,Trey Zo & Rappy Boy,2749919,36800,CA
