video_id,title,channel_id,description,tags,published_at,duration,view_count,like_count,comment_count,categories,duration_seconds,producers,directors
WgCIfQ-L4to,Meili - Nampenda (Official Music Video),UCbZrCOhe0bL-voF-XZXjNww,"Directed by John Elarts 
Produced by AMIR PRO

Nampenda is a love song that has a story,
A girl who is in love with a guy but can’t tell him because in the African culture the girl can not tell a boy that she loves him unless she sends someone else! 

Nampenda is a song that anyone would love,
Beautiful melody and harmony that connect to different genres kids,teens,adults 

Live instruments !i welcome you to enjoy NAMPENDA TO ALL THE DIGITAL PLATFORMS !
ISRC: ZA56E2200494
http://africori.to/nampenda

 

Music Composer: Mugisha Merveille

Verse 1

Wa muntu ugenda ugana iwabo nokwitumira kwa Musaniwabo Ukamumbwirira yuko ndamukunda Nkabura ukuntu naho nohera

Pre-chorus

Ndamubona nkabura uko nifata Umutima ukandya nkananirwa Amenyo nayo akajingitwa Hamwe yobimenya nohimbarwa iyooo Lelelelile lelelile oh oh oh yieeeh

Chorus

Nampenda
Mwambie nampenda Nampenda mwenzako namupenda Nampenda mwambie nampenda Nampenda jameni nampenda
Solo.

Verse 2

Mumico y’iwacu ntamukobwa
Yubahuka umuhungu! ishwii daa
Sinshaka kuba iciro ry’umugani aha iwacu Ndagusavye uter’intambwe imwe imwe uza usanga aaah Na ukinipa penzi nitalilinda
Maana hata kulaka Mi nashindwa aah

Pre-chorus

Ndamubona nkabura uko nifata Umutima ukandya nkananirwa Amenyo nayo akajingitwa Hamwe yobimenya nohimbarwa iyooo Lelelelile lelelile oh oh oh yieeeh

Chorus

Nampenda
Mwambie nampenda Nampenda mwenzako namupenda Nampenda mwambie nampenda Nampenda jameni nampenda

Outro

Le le lelelele lele lelelele Le le lelelele lele lelelele.

Follow  to Meili the Key on:
Instagram: https://instagram.com/meiliofficial_
Twitter: https://twitter.com/meiliofficial_?t=NOwx5v2zvB3bcBX-f5SGcw&s=09
Facebook: https://www.facebook.com/Meili-Official-101916922175793/

#meili #nampenda #thekeyEntertainment",[],2022-06-03 16:00:10+00:00,PT3M9S,73052,4345,598,"['Music', 'Pop Music']",189.0,[],[]
7Jh3GhCEwO4,Meili - PAM PANA ft B-face (Official Video),UCbZrCOhe0bL-voF-XZXjNww,"Official Music Video of ""PAM PANA"" 
performed by Meili and B-face

Directed by John Elarts 
Produced by X-Fecta(Soundmindz) & Ibreezy

Stylish  @kay_mars_styliste_
Make up artist @vaanmakeup

Follow and subscribe to Meili for the latest update 
https://www.instagram.com/meme_meili/?hl=en

#meili #pampana #bface",[],2022-01-21 16:05:57+00:00,PT4M28S,172742,6680,723,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music', 'Reggae']",268.0,[],[]
1p17sEtNTa4,Meili - Arabesha (Version Acapella),UCbZrCOhe0bL-voF-XZXjNww,"Directed by John Elarts 
Produced by Dred Master & Kolly da Magic
written by Meili 

Arabesha lyrics 

Man be my love 
Gimme  gimme love
Don’t waste my time with your lies
Man be my love gimme gimme love
Don’t waste my time with your lies

1/let me sing for the love and the lies that you said igihe wambwira ati Meili njagala!
Naciye numva urukundo ruduga 
Mumutima ca ndijajajara
Wampa vyose ama gift,ama shurwe
ama care Bintera kwijajara

Pre chorus
Baby nari naragukunze iee iee
Mbega ivyurukundo nuko bimeze
Sinibazo ko vyoheze

Nilikupenda hukunipenda
Nilikupa penzi langu
Nalia najuta
Nalia na moyo wangu 

Chorus//
Kumbe arambesha sha!
Kumbe arambesha
Arabesha ,arabesha!
Kumbe arambesha sha!
Kumbe arambesha 
Arabesha,arabesha

Man be my love 
Gimme gimme love
Don’t waste my time with your lies
Man be my love gimme gimme love
Don’t waste my time with your lies

2//Nubwo bimeze uko iyo nkubonye 
umutima urasimba mpita nibuka vyabihe
Vyiza twabayemwo jewe nawe
Ntawundi mbona niwe wenyene mbona
Iwanje wari ubwugamo butava
Nakwihaye ataco nisigarije 
Ariko birangiye mu kwicuza aaah
  
Pre-chorus//
 Baby nari naragukunze iee iee
Mbega ivyurukundo nuko bimeze
Sinibazo ko vyoheze

Nilikupenda hukunipenda
Nilikupa penzi langu
Nalia najuta
Nalia na moyo wangu 
Pre-Chorus

Chorus

Kumbe arambesha sha!
Kumbe arambesha
Arabesha ,arabesha!
Kumbe arambesha sha!
Kumbe arambesha 
Arabesha,arabesha

Bridge //
Baby i’ll miss your ,miss your ,miss your body
Baby i’ll miss your body, i’ll miss your ,miss your ,miss your body
Baby i’ll Miss your body,
miss your body (X2)

Follow and subscribe to Meili for the latest update 
https://www.instagram.com/meme_meili/?hl=en",[],2021-11-23 08:30:30+00:00,PT3M27S,6160,608,83,"['Music', 'Pop Music']",207.0,[],[]
HvcRYn7myg4,Meili - ARABESHA (Official Music Video),UCbZrCOhe0bL-voF-XZXjNww,"Directed by John Elarts 
Produced by Dred Master & Kolly da Magic
written by Meili 

Follow and subscribe to Meili for the latest update 
https://www.instagram.com/meme_meili/?hl=en",[],2021-10-16 06:00:07+00:00,PT4M16S,267999,7370,861,"['Christian Music', 'Music', 'Pop Music']",256.0,[],[]
8LZnbZGfTYI,Meili - Dukate (Official Music Video),UCbZrCOhe0bL-voF-XZXjNww,"Dukate is a love song in a kizomba style
Directed by John Elarts 
Produced by Amir Pro
written by Meili 

Follow and subscribe to Meili for the latest update 
https://www.instagram.com/meme_meili/?hl=en

Yeyeyeye
Meili iiiii ooh
Verse 1/
Pas après pas viens vers moi (ooh yeah)
Unfate ukuboko ntutinye ( ooh yeah)
Nyegera iruhande rwanje nkubwire uko ngukunda 
Woba womenya umunezero ngira unfumbatiye
Ngwino shenge umbere umugisha uje uhora umpezagira, shaka kwari we mubuzima mu vyo ukora uja unyemeza 
 
Bridge 
Ooh habibi it’s time to shine 
Comon comon baby don’t be shy
See how together we look so fine 
Together together me and you so fine

 Chorus
Dukate ,Dukate ,dukatikeee mama
(Mama dukate)
Dukate,Dukate,dukatike tubemeze (X2)

  Verse2/
Wanyerets ivyijuru kandi turimwisi 
Wa-mpinduye uko ntari ndavyiteze
Watumye niyumva yuko ndi murukundo 
Nkabona ishusho yawe muvyanje vyose
Nyegera ,nyegera, nyegera dukate
Viens danser,viens danser,danser avec moi

Bridge 
Ooh habibi it’s time to shine 
Comon comon baby don’t be shy
See how together we look so fine 
Together together me and you so fine

Chorus
Dukate ,Dukate ,dukatikeee mama
Dukate,Dukate,dukatike tubemeze (X2)
 
Bridge 2
Juste une danse,histoire de se rappeler tout ces 
Beaux moments que l’on ,que l’on a passer 
Je demande qu’à partager l’amour que j’ai pour toi et à sentir ta peau sur la mienne yeaaaah
Dukate,dukate,dukatike tubemeze(X2)

Chorus
Dukate ,Dukate ,dukatikeee mama
Dukate,Dukate,dukatike tubemeze (X2)

Mama dukate(X4)
#dukate #meili","['meili', 'dukate', 'bujumbura', 'burundi', 'music video', 'best video', '2021', 'east africa']",2021-07-10 10:30:12+00:00,PT3M54S,47464,2472,328,"['Music', 'Music Of Asia', 'Pop Music']",234.0,[],[]
x1tRadMMHhA,merveille mugisha Live Stream,UCbZrCOhe0bL-voF-XZXjNww,,[],2016-05-21 10:05:00+00:00,P0D,0,0,0,[],0.0,[],[]
5iSC_p3dixo,Olegue - Araryoshe (Official Video),UCmUDUNppfq7ofpxXYcxZrZA,"Audio : Xfecta
Vidéo: Brian Smith

Order Yours now: https://release.studio/araryoshe
Audiomack: https://audiomack.com/pressone/song/araryoshe

Instagram 
https://www.instagram.com/o.l.g_olegu...

#Olegue
For more business 
olegue257@gmail.com",[],2023-01-05 13:00:07+00:00,PT2M54S,155236,10603,848,"['Hip Hop Music', 'Music', 'Music Of Asia']",174.0,[],[]
nwxjPGw3oH8,Olegue - Boss (Official Video),UCmUDUNppfq7ofpxXYcxZrZA,"Audio : IbreezyOntheBeat-Xfecta-JohnJahne-SBMonThebeat
Vidéo Brian Smith

Spécial thanks BGECO production ans KING Ibra



Instagram 
https://www.instagram.com/o.l.g_olegu...

#Olegue #AbaBoss #Tumenyane
For more business 
olegue257@gmail.com",[],2021-10-27 06:00:10+00:00,PT3M5S,474111,10983,805,"['Hip Hop Music', 'Music']",185.0,[],[]
2iZCxDfFOPs,Olegue - Pasta (Official Video),UCmUDUNppfq7ofpxXYcxZrZA,"WARNING 
Iyi ndirimbo uko muyibona ndaziko benshi mutayitahura ubutumwa burimwo. 
Soma Ivyahishuriwe Yohana 22 : 12

Comme vous venez de le voir sur cette belle video,  beaucoup de gens  ne comprend pas le message transmis a travers la chanson . Lire Apocalypse 22:12

As you just saw in this beautiful video, a lot of people don't understand the message conveyed through the song. Read Revelation 22:12

Como acaba de ver en este hermoso video, mucha gente no entiende el mensaje que se transmite a través de la canción. Leer Apocalipsis 22:12
 

Abonne toi
Song: PASTA
Artist: Olegue
Audio Producer: X-Fecta x iBreezy x John Jayne
Video Director: The Cherif Pro
Video Production : BGECO STUDIO


Instagram 
https://www.instagram.com/o.l.g_olegu​...

#Olegue​ #PASTA
For more business 
olegue257@gmail.com","['burundi', 'rwanda', 'kenya', 'uganda', 'tanzanie', 'DRC', 'canada', 'USA', 'nigeria', 'australia', 'france', 'southafrica', 'music', 'sweeden', 'norway', 'video', 'belgium', 'chine', 'japan', 'ethiopia', 'zambie', 'dubai', 'oman', 'quatar', 'spain', 'england', 'pastor', 'pope', 'bujumbura', 'kigali', 'diamond platnumz', 'davido']",2021-04-06 12:00:14+00:00,PT3M42S,519077,10869,1063,"['Hip Hop Music', 'Music']",222.0,[],[]
l4m0v2TGOhE,Olegue - Korayo (Official Video),UCmUDUNppfq7ofpxXYcxZrZA,"Abonne toi
Song: Korayo
Artist: Olegue
Audio Producer: X-Fecta x iBreezy OnThe Beat
Video Director: Brian Smith


Instagram 
https://www.instagram.com/o.l.g_olegu...

#Olegue #Korayo
For more business 
olegue257@gmail.com",[],2020-12-20 21:05:52+00:00,PT2M50S,675779,12466,918,"['Electronic Music', 'Hip Hop Music', 'Music', 'Pop Music', 'Soul Music']",170.0,[],[]
PWU_HvtaV2Y,OLEGUE - DOCTOR ( OFFICIAL VIDEO ),UCmUDUNppfq7ofpxXYcxZrZA,"Abonne toi

Instagram 
https://www.instagram.com/o.l.g_olegue/?hl=fr

#Olegue #Doctor
For more business 
olegue257@gmail.com","['doctor by olegue', 'delegue general', 'olegue']",2020-08-18 17:28:59+00:00,PT2M47S,522401,10599,904,"['Hip Hop Music', 'Music', 'Pop Music']",167.0,[],[]
hOZ5aggZbrQ,Monalisa - We Love Muzik (Official Lyrics video),UCLP7iLOB-VJ0-G_xhmYlupw,"Hello ladies and gentlemen, after the successful release of the EP Malo and videos of some of the hit songs for the Ep, your truly We Love Muzik has released their first song outside the Ep. Monalisa is the new song in the town.  Let us know if we are making you proud by sharing your love in the comments. We hope you enjoy it and share with your family as we welcome New Year.   #wearedbmusic #Monalisa #welovemuzik #2022

Monalisa
-Written by Dj Fernando and Gusto Kuriyo (We Love Muzik)
-Song Produced By Ilogos 
Enjoy The Vibe!

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we...
Facebook : https://www.facebook.com/lovemuzikwe/...
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Away: https://youtu.be/SnAZF0WKJig
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2022 db Music Entertainment",[],2022-04-12 06:00:19+00:00,PT2M56S,48573,2179,246,"['Electronic Music', 'Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",176.0,[],[]
SnAZF0WKJig,We Love Muzik - Away (Official Music video),UCLP7iLOB-VJ0-G_xhmYlupw,"Hello ladies and gentlemen, after the song went viral and the request of the official video from all over, we are hoping to make you proud as we also made sure we have some of our fans witnessing the work. Away official video is for you fans as we close the 2021 chapter and welcome the new one. We hope you enjoy it and share with your family as we welcome New Year.   #wearedbmusic #away 
#welovemuzik

AWAY
-Written by Dj Fernando and Gusto Kuriyo (We Love Muzik)
Song Produced By Endo mike from Bantubwoy 
Video Directed by Landry SB under Grand Pictures
Special thanks to our fans that came out to support 
Enjoy The Vibe!

We love Muzik tshirt are now available 

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we...
Facebook : https://www.facebook.com/lovemuzikwe/...
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['We love Muzik', 'Away', 'Double jay', 'Kiriku', 'Music video', 'Rwanda', 'Burundi', 'Tanzania', 'Kenya', 'Uganda', 'Bongo flavor', 'Buja flavor', 'Music', 'New year', 'Dj Tarico', 'Siren Vibes TV', 'Fireboy DML', 'Amapiano TourKe']",2021-12-30 18:00:10+00:00,PT3M25S,879583,13174,553,"['Hip Hop Music', 'Music', 'Pop Music']",205.0,[],[]
qF4NiVQsoBw,We Love Muzik - AWAY Challenge (Part 2),UCLP7iLOB-VJ0-G_xhmYlupw,"Away is the newest song from the Ep called Malo and it has been a hit since it was released. For the love of the true fans, we bring to you few of their amazing creativity on away challenge. Lest all enjoy good music and continue to support We Love Muzik. This is not an official video but its just an appreciation to the hard love fans that we post them back to show we support them as well. Thank you for loving #WLM


Purchase Away t-shirt here : https://wlm-3.creator-spring.com/list...

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we...
Facebook : https://www.facebook.com/lovemuzikwe/...
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['away', 'WLM', 'Yoo', 'Nzoduga', 'Biraharawe', 'Burundi', 'Wizkid', 'diamond plutnumz', 'alikiba', 'Only one King', 'utu', 'Patoranking', 'Bwana mdogo', 'tamba', 'niteke', 'ndombolo', 'jeje', 'chrisbrown', 'drake', 'tracemuzik', 'tracenaija', 'mtv']",2021-10-28 02:57:29+00:00,PT3M52S,34050,641,28,"['Music', 'Pop Music']",232.0,[],[]
ujgKU-CGkhw,We Love Muzik - MALO (Official music video),UCLP7iLOB-VJ0-G_xhmYlupw,"Hello ladies and gentlemen, after the very successful release of their first Ep, We Love Muzik is bringing you the first official video of the first song in the Ep called Malo. We hope that you will enjoy this and share it with others like you always do. Thanks everyone that have been with us and those that you cannot see working behind the scene.  #wearedbmusic #MaloEp
#welovemuzik

MALO
-Written by Dj Fernando and Gusto Kuriyo (We Love Muzik)
Song Produced By Element (Rwanda) & Amir Pro (Burundi)
Video Directed by Landry SB under Grand Pictures
Dressed by Kay Marc & Blezo 
Dancers: D.M Team
Location: Casino le Cercle -Bujumbura(Burundi) 
Enjoy The Vibe!

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/list...

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we...
Facebook : https://www.facebook.com/lovemuzikwe/...
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['Big Fizzo', 'kidum kibido', 'bigfizzovevo', 'double jay onceagain', 'dj khaled', 'busy signal', 'mhd officiel', 'rema fp', 'diamond platnumz', 'harmonize', 'wasafi media', 'mbosso', 'davido', 'starboy tv', 'davis-d shine boy', 'bruce melodie', 'meddy', 'otilebrown', 'ibraah', 'covid19', 'wcb wasafi', 'rayvanny', 'zuchu', 'wizkid', 'sauti soul', 'khaligraph jones', 'yemi alade', 'tiwa savage', 'joeboy', 'darasa', 'harmonize new song', 'welovemuzik', 'Sat b', 'dbmusic', 'Top moments from Tyson Fury vs. Deontay Wilder III | PBC on FOX', 'PBC on Fox', 'Fury', 'Tyson']",2021-10-10 17:15:09+00:00,PT3M40S,392582,7666,558,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",220.0,[],[]
ZzSNB1oRn1Y,We Love Muzik - AWAY Challenge (Part 1),UCLP7iLOB-VJ0-G_xhmYlupw,"Away is the newest song from the Ep called Malo and it has been a hit since it was released. For the love of the true fans, we bring to you few of their amazing creativity on away challenge. Lest all enjoy good music and continue to support We Love Muzik. This is not an official video but its just an appreciation to the hard love fans that we post them back to show we support them as well. Thank you for loving #WLM


Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['kidum kibido', 'bigfizzovevo', 'double jay onceagain', 'sat-b', 'vichou bdi', 'dj khaled', 'busy signal', 'mhd officiel', 'rema fp', 'diamond platnumz', 'harmonize', 'wasafi media', 'mbosso', 'davido', 'starboy tv', 'tayc', 'ya levis music', 'davis-d shine boy', 'bruce melodie', 'meddy', 'otilebrown', 'ibraah', 'covid19', 'wcb wasafi', 'rayvanny', 'zuchu', 'wizkid', 'african music', 'sauti soul', 'khaligraph jones', 'yemi alade', 'tiwa savage', 'joeboy', 'darasa', 'harmonize new song', 'welovemuzik', 'don brighter', 'Sat b', 'Big Fizzo', 'Bantubwoy', 'dbmusic']",2021-09-01 18:14:26+00:00,PT3M35S,43506,1002,39,"['Christian Music', 'Music', 'Pop Music']",215.0,[],[]
Yqaiyg16eyE,We Love Muzik - MALO (Official Audio),UCLP7iLOB-VJ0-G_xhmYlupw,"After the release of hits after hits, WLM and db music entertainment brought to you their first ever Ep full of talents and enjoyments. MALO is the name of the ep and it’s made of MALO, DAFO, BELO, JALO, and AWAY. We hope you enjoy the music. 

MALO (prod. Element & Amir Pro)

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment",[],2021-08-27 20:00:14+00:00,PT3M41S,57830,1403,149,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",221.0,[],[]
cLwIJ0q8yBE,We love Muzik -DAFO (official Audio),UCLP7iLOB-VJ0-G_xhmYlupw,"After the release of hits after hits, WLM and db music entertainment brought to you their first ever Ep full of talents and enjoyments. MALO is the name of the ep and it’s made of MALO, DAFO, BELO, JALO, and AWAY. We hope you enjoy the music. 

DAFO (prod. Yogo beat & Amir Pro)

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment",[],2021-08-27 20:00:07+00:00,PT3M38S,30587,834,75,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",218.0,[],[]
5rCk1U6dtqA,We love Muzik -JALO (official Audio),UCLP7iLOB-VJ0-G_xhmYlupw,"After the release of hits after hits, WLM and db music entertainment brought to you their first ever Ep full of talents and enjoyments. MALO is the name of the ep and it’s made of MALO, DAFO, BELO, JALO, and AWAY. We hope you enjoy the music. 

JALO (prod. X- fecta)

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment",[],2021-08-27 20:00:01+00:00,PT3M8S,43610,1073,96,"['Hip Hop Music', 'Music', 'Pop Music']",188.0,[],[]
30l6GXzpUjI,We love Muzik - BELO(official Audio),UCLP7iLOB-VJ0-G_xhmYlupw,"After the release of hits after hits, WLM and db music entertainment brought to you their first ever Ep full of talents and enjoyments. MALO is the name of the ep and it’s made of MALO, DAFO, BELO, JALO, and AWAY. We hope you enjoy the music. 

BELO (prod. Trick on the beat)

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment",[],2021-08-27 20:00:00+00:00,PT3M5S,12500,406,33,"['Hip Hop Music', 'Music', 'Music Of Latin America', 'Pop Music']",185.0,[],[]
ZPDvnN0KQuw,We Love Muzik - Away (Official Audio),UCLP7iLOB-VJ0-G_xhmYlupw,"Ladies and gentlemen, We Love Muzik is bringing you another hit for the summer. This is again a romance story for every generations to help you go through the summer. For all ages, this is for you. This is after Like you which was well accepted in people’s ears. #welovemuzik #AWAY

Written by Dj Fernando and Gusto Kuriyo (We Love Muzik)
Song Produced By Endo Mike in BantuBwoy Production
Visualizer by Landry SB 

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Follow We Love Muzik on:
Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Like you: https://youtu.be/ra4VDTrdk68
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['kidum kibido', 'bigfizzovevo', 'double jay onceagain', 'sat-b', 'vichou bdi', 'dj khaled', 'busy signal', 'mhd officiel', 'rema fp', 'diamond platnumz', 'harmonize', 'wasafi media', 'mbosso', 'davido', 'starboy tv', 'tayc', 'ya levis music', 'davis-d shine boy', 'bruce melodie', 'meddy', 'otilebrown', 'ibraah', 'covid19', 'wcb wasafi', 'rayvanny', 'zuchu', 'wizkid', 'african music', 'sauti soul', 'khaligraph jones', 'yemi alade', 'tiwa savage', 'joeboy', 'darasa', 'harmonize new song', 'welovemuzik', 'don brighter', 'Sat b', 'Big Fizzo', 'Bantubwoy', 'dbmusic']",2021-08-01 16:00:10+00:00,PT3M37S,273245,4063,316,"['Electronic Music', 'Hip Hop Music', 'Music', 'Pop Music']",217.0,[],[]
827QDz7RRAE,Like You Dance by Arusha Dance,UCLP7iLOB-VJ0-G_xhmYlupw,Can you do better. Like you dance from Arusha Dance in Tanzania. Go follow them on Instagram at arushadance,[],2021-07-13 18:00:15+00:00,PT1M52S,1827,84,3,"['Hip Hop Music', 'Music']",112.0,[],[]
ra4VDTrdk68,We Love Muzik   Like You feat Vichou LOve (Official music video),UCLP7iLOB-VJ0-G_xhmYlupw,"Helloooo ladies and gentlemen, after the long waiting, we love muzik is coming again with this remance story for every generations to help you go through the summer. This is after Molo which was well accepted in people’s ears. #welovemuzik #Vichou

LIKE YOU
-Written by Dj Fernando and Gusto Kuriyo (We Love Muzik)
Song Produced By Kolly Da Magic
video Directed by Landry SB under Grand Pictures
Dressed by Oscar Fashion 
Actress : Mavado & Lynda
Decor : Class_ydecor
Location: Burundi - (Bujumbura, Muramvya & Kirundo)
Enjoy The Vibe!
Follow We Love Muzik on:

Purchase Away t-shirt here : https://wlm-3.creator-spring.com/listing/welovemuzikmerch

Instagram : https://www.instagram.com/official_we_love_muzik/
Facebook : https://www.facebook.com/lovemuzikwe/?modal=admin_todo_tour&_rdc=1&_rdr
Twitter : https://twitter.com/WeLoveMuzik2

More songs 
Molo: https://youtu.be/qTlBNhvg4I4
Fresh: https://youtu.be/NBwSC29Y2fw
My place: https://youtu.be/HQo4KUIQv8Y
Icamamare: https://youtu.be/X4ZNNZcLyfw

Copyright (C) 2021 db Music Entertainment","['Kidum Kibido', 'BigFizzoVEVO', 'Double Jay OnceAgain', 'Sat-B', 'Vichou Bdi', 'DJ Khaled', 'Busy Signal', 'Mhd Officiel', 'Rema FP', 'Diamond Platnumz', 'Harmonize', 'Wasafi Media', 'Mbosso', 'Davido', 'StarBoy TV', 'Tayc', 'YA LEVIS MUSIC', 'Davis-D Shine Boy', 'Bruce Melodie', 'Meddy', 'Otilebrown', 'harmonize', 'ibraah', 'covid19', 'diamond platnumz', 'wcb wasafi', 'rayvanny', 'mbosso', 'zuchu', 'wizkid', 'davido', 'african music', 'sauti soul', 'khaligraph jones', 'yemi alade', 'tiwa savage', 'joeboy', 'darasa', 'harmonize new song', 'welovemuzik', 'don brighter']",2021-05-28 17:46:11+00:00,PT4M25S,513738,7860,424,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",265.0,[],[]
BmD1IxBtqHk,Like you coming soon,UCLP7iLOB-VJ0-G_xhmYlupw,,"['Vichou', 'Fizzo', 'Satb', 'Juu', 'Like you', 'Tekno', 'Davido', 'Diamondplatnumz']",2021-05-27 18:12:57+00:00,PT15S,2349,107,6,['Lifestyle (Sociology)'],15.0,[],[]
